,Unnamed: 0,average_minter_speed,beacon_num_trans_threshold,beacon_shout,broadcast_percentage_selection,decision_thres,dspend_all,dspend_main,failed,gini,loser_nodes,majority_threshold,mean_num_transactions,num_minters,num_orphan_transactions,num_users,perc_evil_minters,perc_evil_users,transaction_volume
4,4,994.047619047619,33,True,0.16237032573845472,0.5000100000000001,0,0,True,-2.881064446443199e-17,21,0.2,1222.0,21,2444,2306,0.10445812239049754,0.01962682709822872,0.17488870489630218
5,5,1049.8122653316643,126,True,0.29294010370821505,0.5000100000000001,3430,0,True,-5.4345888429899306e-17,799,0.2,446.0,799,892,1213,0.2251867684327913,0.006511672862581274,0.06048566108440132
6,6,953.5639097744361,191,True,0.10331075221044562,0.869373334268162,3344,0,True,0.0,532,0.2,1329.0,532,2658,435,0.12429406261425445,0.31034307572406195,0.15562991773830273
7,7,1001.8877665544333,93,True,0.1592817923759544,0.7974687644047641,2218,0,True,0.0,891,0.2,337.0,891,674,268,0.1546804746704782,0.3599733957878876,0.038395956053776464
8,8,919.4446308724832,571,True,0.11578411319676404,0.5000100000000001,8770,0,True,0.0,596,0.2,1736.0,596,3472,2127,0.1916494847325459,0.4844434074631381,0.1567922986037859
9,9,973.2411347517732,337,True,0.07506177813164701,0.7338500168416241,7048,0,True,-4.847519060568178e-17,423,0.2,823.0,423,1646,2594,0.4105301232648462,0.0037865125344503704,0.056267681185232434
10,10,975.0410714285713,1185,True,0.17089111197058215,0.5000100000000001,24636,0,True,0.0,560,0.2,1427.0,560,4281,2511,0.25417492733904884,0.20184759693978527,0.08260188593019571
11,11,979.9318423855163,138,True,0.14736705612243678,0.5000100000000001,15771,0,True,-3.9348580241976936e-17,939,0.2,212.0,939,636,2243,0.5509288986314828,0.33592324104842536,0.009958033918404264
12,12,971.157354618016,898,True,0.2257946165822701,0.5000100000000001,18254,0,True,0.0,877,0.2,2795.0,877,5590,2778,0.15928020307514024,0.3864619788083867,0.12307406571372136
13,13,994.0257668711656,81,True,0.09788858031762736,0.6349070236609159,97398,0,True,5.2233007669895205e-17,815,0.2,3959.0,815,7918,2055,0.4945238654307089,0.4657959745219163,0.15478068142503248
14,14,1015.6666666666665,33,True,0.06180596100787838,0.8720675187637554,206,0,True,0.0,18,0.2,2827.0,18,5654,482,0.1021499846637286,0.012774333634855828,0.10751546081290138
15,15,1028.0092915214866,504,True,0.2869008403334661,0.5000100000000001,57374,0,True,0.0,861,0.2,1017.6666666666665,861,3053,2177,0.41432847881380014,0.2873170499384385,0.03478658859985924
16,0,1051.5365853658536,178,True,0.19125951667396676,0.5000100000000001,6291,0,True,5.0388634577888175e-18,41,0.2,17.074074074074073,41,461,458,0.3865094337129574,0.5292411649194882,0.030841766575515364
17,0,1051.5365853658536,178,True,0.19125951667396676,0.5000100000000001,6291,0,True,5.0388634577888175e-18,41,0.2,17.074074074074073,41,461,458,0.3865094337129574,0.5292411649194882,0.030841766575515364
18,1,1011.4270833333335,75,True,0.2646889819599048,0.7434732233988259,1672,0,True,0.0,96,0.2,182.66666666666663,96,548,351,0.4206368613014942,0.17093333964253435,0.17015747720578206
19,0,1051.5365853658536,178,True,0.19125951667396676,0.5000100000000001,6291,0,True,5.0388634577888175e-18,41,0.2,17.074074074074073,41,461,458,0.3865094337129574,0.5292411649194882,0.030841766575515364
20,1,1011.4270833333335,75,True,0.2646889819599048,0.7434732233988259,1672,0,True,0.0,96,0.2,182.66666666666663,96,548,351,0.4206368613014942,0.17093333964253435,0.17015747720578206
21,2,1132.0253164556962,521,True,0.0653604597718458,0.5000100000000001,2668,0,True,1.357207093821984e-17,79,0.2,197.25,79,1578,1356,0.07862808272693475,0.5636087016248003,0.07113602285703967
22,0,1051.5365853658536,178,True,0.19125951667396676,0.5000100000000001,6291,0,True,5.0388634577888175e-18,41,0.2,17.074074074074073,41,461,458,0.3865094337129574,0.5292411649194882,0.030841766575515364
23,1,1011.4270833333335,75,True,0.2646889819599048,0.7434732233988259,1672,0,True,0.0,96,0.2,182.66666666666663,96,548,351,0.4206368613014942,0.17093333964253435,0.17015747720578206
24,2,1132.0253164556962,521,True,0.0653604597718458,0.5000100000000001,2668,0,True,1.357207093821984e-17,79,0.2,197.25,79,1578,1356,0.07862808272693475,0.5636087016248003,0.07113602285703967
25,3,1012.7254901960783,38,True,0.08923590068122185,0.7726566289358902,544,0,True,-1.3026266009293354e-17,51,0.2,257.0,51,514,653,0.4203221462079118,0.1438095425553099,0.0736423455075522
26,0,1051.5365853658536,178,True,0.19125951667396676,0.5000100000000001,6291,0,True,5.0388634577888175e-18,41,0.2,17.074074074074073,41,461,458,0.3865094337129574,0.5292411649194882,0.030841766575515364
27,1,1011.4270833333335,75,True,0.2646889819599048,0.7434732233988259,1672,0,True,0.0,96,0.2,182.66666666666663,96,548,351,0.4206368613014942,0.17093333964253435,0.17015747720578206
28,2,1132.0253164556962,521,True,0.0653604597718458,0.5000100000000001,2668,0,True,1.357207093821984e-17,79,0.2,197.25,79,1578,1356,0.07862808272693475,0.5636087016248003,0.07113602285703967
