,Unnamed: 0,average_minter_speed,beacon_num_trans_threshold,beacon_shout,broadcast_percentage_selection,decision_thres,dspend_all,dspend_main,failed,gini,loser_nodes,majority_threshold,mean_num_transactions,num_minters,num_orphan_transactions,num_users,perc_evil_minters,perc_evil_users,transaction_volume
3,3,1929.3636363636365,51,True,0.17165387155049816,0.6179970493381101,510,0,True,0.6564169424033154,56,0.2,96.25,88,140,136,0.18748875738842166,0.15451699372979413,0.13029676415593647
4,4,1919.6448598130842,34,True,0.05136500796100808,0.8003520422384006,304,0,True,-2.6633929689191027e-17,107,0.2,120.0,107,240,135,0.1930305666537427,0.3476950991385238,0.13445367218044196
5,5,2126.3478260869565,76,True,0.22008401432192046,0.6564937505663746,514,0,True,-1.4090529179277584e-17,115,0.2,134.0,115,268,196,0.3637005769802169,0.31817075124451943,0.11459703090649248
6,6,1840.514705882353,32,True,0.2255999138830424,0.5000100000000001,274,0,True,0.7941172613447253,54,0.2,103.5,68,127,142,0.16457322954496978,0.33467719232375776,0.0904510362465141
7,7,2152.84375,58,True,0.29679847917506424,0.972660928421642,534,0,True,0.0,96,0.2,118.0,96,236,151,0.31620011519374897,0.5428479707309123,0.07839901057062362
8,8,2059.7957746478874,14,True,0.11190010163379842,0.5000100000000001,195238,0,False,0.4045443375993727,38,0.2,222.28,142,4368,171,0.04252183801545708,0.10405197234931307,0.12657072262628602
9,9,2184.8804347826085,55,True,0.2490154815222293,0.9862758144486268,1418,0,True,0.0,184,0.2,109.0,184,218,157,0.3374676594061129,0.5995804724631807,0.05568435369639282
10,10,1906.2592592592596,22,True,0.16012539648107998,0.5000100000000001,926,0,True,1.1619107644091914e-17,27,0.2,374.0,27,748,186,0.398450554416311,0.06953499560138189,0.17380304300854132
11,11,1962.340425531915,16,True,0.084948562635776,0.5000100000000001,2748,0,True,0.8723397421991167,41,0.2,215.66666666666663,47,410,135,0.4925807850436514,0.21483096818547895,0.09391709391202553
12,12,2048.5822784810125,48,True,0.2508344949307897,0.8290315346764203,141,0,True,-4.343062700230349e-17,158,0.2,28.5,158,114,145,0.038846490913955915,0.15604087685701254,0.01022807871202307
13,13,1860.4411764705883,21,True,0.100472234051565,0.9004899827248926,2610,0,True,-4.884849753485006e-18,102,0.2,460.0,102,920,173,0.3504696509759388,0.15228049213080105,0.1739599340272319
14,14,2069.0318471337578,25,True,0.11333042471285006,0.5000100000000001,5408,0,True,8.797129072055696e-17,157,0.2,316.0,157,632,124,0.5832267717802593,0.14591372000532368,0.11124795707137712
0,0,2060.406947890819,118,True,0.08165527706495193,0.5000100000000001,6511,0,True,5.340601432115238e-17,403,0.2,61.0,403,244,560,0.4354946845092197,0.4116889195598319,0.1029423884892286
0,0,1016.9176470588237,94,True,0.1510997820046686,0.8849002137783101,484,0,True,2.344727881672803e-18,85,0.2,89.0,85,267,515,0.4467878770120301,0.18775507581900305,0.1426504251332363
1,1,3336.0625,55,True,0.15737117858665384,0.6994375763805699,596,0,True,0.0,144,0.2,43.33333333333334,144,130,317,0.6913238834732506,0.1813720232409636,0.04600374255243098
2,2,8174.1923076923085,100,True,0.08112091265755758,0.5000100000000001,20710,0,False,0.3653278748431201,9,0.2,117.95,78,1844,563,0.01530586561551971,0.22267656185909254,0.07223837600854957
3,3,8912.130434782608,13,True,0.1133761630840159,0.5000100000000001,172744,0,False,0.2875128025723492,9,0.2,216.22,69,4057,232,0.09069487763597296,0.09538543773104974,0.11580354855066023
4,4,5634.211267605633,13,True,0.08129972418599878,0.5000100000000001,196732,0,False,0.3665627962493685,23,0.2,117.0,142,3574,249,0.03522922431885611,0.1914336100880537,0.05441232482122183
5,5,1304.8648648648648,26,True,0.2836133067614656,0.5000100000000001,5344,0,True,6.187238475195766e-18,74,0.2,382.0,74,764,187,0.6886491159124585,0.10079742156826768,0.17817622396568486
6,6,3589.9214285714284,59,True,0.2838291930640985,0.5674791261046043,447666,0,False,0.299673272941868,29,0.2,122.5,140,4619,376,0.05437381826944939,0.27671188612115794,0.043722442215235566
7,7,8832.7265625,69,True,0.21553421411415907,0.5000100000000001,136170,0,True,0.6387459408107842,71,0.2,314.0,128,1768,448,0.40337626882258776,0.4219873200774679,0.09538973589097056
0,0,9451.070707070709,42,True,0.1267423182734923,0.5000100000000001,2966,0,True,0.919190781693327,91,0.2,91.5,99,153,373,0.6756038027860954,0.6677229795573445,0.1553091854537904
1,1,1652.504347826087,24,True,0.05084253479763183,0.7610636724229657,2590,0,True,0.9565195391354946,110,0.2,73.5,115,112,393,0.6332380226689396,0.363101132001817,0.07717354610853243
2,2,3320.607476635514,26,True,0.1889082522976321,0.5000100000000001,1871244,0,False,0.4040771484547093,33,0.2,304.24,107,9367,374,0.16227859444218287,0.31646586428684664,0.19146257179410503
3,3,8951.613793103448,83,True,0.17378941598810316,0.5000100000000001,3450,0,True,0.0,145,0.2,102.0,145,204,422,0.6871974295544703,0.14569668043800485,0.04441371952334616
4,4,6724.821428571428,53,True,0.055531150877841454,0.8844075604688902,852,0,True,0.0,56,0.2,19.6,56,98,308,0.3944860604307028,0.2738067807624564,0.009074903801415114
5,5,3548.9496402877703,87,True,0.055309781407946186,0.5000100000000001,584607,0,False,0.5133519899261318,47,0.2,66.11,139,2287,447,0.1292506725314868,0.6951062486725029,0.02116771813246661
6,6,8458.84375,34,True,0.2716987902997609,0.6469677635958978,1684,0,True,0.7812496428573058,75,0.2,101.5,96,201,511,0.2578926325192194,0.13754846578026975,0.02539171124703763
7,7,7256.827586206897,26,True,0.128787493932903,0.5000100000000001,27976,0,True,0.9195390870293348,80,0.2,690.5,87,1351,146,0.4461421005785592,0.05439264019032911,0.1816911668969996
8,8,10173.465517241379,49,True,0.24028750327831536,0.5000100000000001,3465,0,True,-1.3848636176868759e-17,116,0.2,47.0,116,141,450,0.5561866716505522,0.2541271115513581,0.011474520382768772
0,0,4989.0,46,True,0.19921336453214566,0.5000100000000001,126106,0,False,0.3836518652266802,17,0.2,37.76,63,932,463,0.15787009619311826,0.4044910412257069,0.06879229836524765
1,1,9596.752688172042,24,True,0.05517219184993948,0.6718640146886112,17140,0,False,0.4692780026206957,24,0.2,18.14,93,517,171,0.022181938995970884,0.6782424411736123,0.022373418881588197
2,2,5722.879310344828,16,True,0.1890204660250822,0.593831287302895,1572,0,True,5.035867700679551e-18,58,0.2,178.0,58,356,239,0.6765315353201049,0.2355081410853977,0.14361682247883906
3,3,4507.597938144329,73,True,0.18014414999146425,0.5000100000000001,2762,0,True,0.8865971563268379,86,0.2,113.0,97,167,570,0.4221011760994756,0.2105825598574059,0.06155775529036525
0,0,4824.835999999999,343,True,0.15472075873895585,0.6976631863329943,1104082,0,False,0.8154130615289795,194,0.2,47.15,250,3025,768,0.5738214384185432,0.0874591210763445,0.05951291005946518
0,0,4984.86170212766,18,True,0.2587774442650857,0.5000100000000001,3684706,538,False,0.4809447509837633,155,0.2,94.3,470,2646,957,0.2903954909387366,0.5403375226854554,0.07308122622109035
1,1,5563.1882352941175,228,True,0.2873343666174552,0.5000100000000001,1293126,224,False,0.3120921716073596,16,0.2,179.38,85,5979,469,0.16719954917288712,0.2483483661989133,0.08929032146552035
0,0,5335.941176470587,199,True,0.09794166107274332,0.5000100000000001,121785,0,False,0.4607842847131463,10,0.2,77.47,34,2523,602,0.0591576959243925,0.3566085146994465,0.10324396871780177
1,1,5314.9064748201445,47,True,0.2054050226357448,0.5000100000000001,73215,38,False,0.2423369321471992,5,0.2,86.7,139,3635,200,0.02108135848607837,0.4055685856542441,0.08338987900160606
0,0,1030.44140625,122,True,0.08915939459868638,0.5000100000000001,30755,0,False,0.9051331010211646,230,0.2,5.65,256,315,251,0.036617280009429584,0.35002429682220504,0.020403545509007318
0,0,978.7147540983608,25,True,0.09030477749642822,0.7010977373210717,450259,160,False,0.6882700621225127,171,0.2,45.27,305,776,503,0.2896766795366698,0.1692809690718741,0.08294412351391997
0,0,970.121076233184,685,True,0.1750169369523502,0.5000100000000001,349260,0,False,0.8050464388982719,173,0.2,102.75,223,8060,1473,0.02658072533577278,0.4202062411267469,0.05361453539170618
0,0,7877.3125,462,True,0.33551316235984724,0.5000100000000001,136348,0,False,0.7999996000001999,64,0.2,18.3,80,903,261,0.35538248673210104,0.5862496609728263,0.05543676650385288
1,1,9644.898550724638,327,True,0.40527481978448704,0.5000100000000001,31944,0,True,0.7826083356523398,54,0.2,117.16666666666669,69,961,326,0.3281452388438574,0.6919801072099092,0.13480462497709375
2,2,3713.655913978495,256,True,0.05200652657862211,0.6834490390171248,18730,0,True,0.8924722882803421,83,0.2,164.9090909090909,93,914,332,0.18096297658365876,0.3278934993322568,0.1292889766788061
3,3,7938.430769230769,538,True,0.0936200132166902,0.5000100000000001,269055,0,False,0.7692304358975802,50,0.2,54.48,65,1375,323,0.4565867505023904,0.2452857580250657,0.03263541536010295
4,4,2541.2736842105264,129,True,0.2231129782866697,0.6899950328453068,3968,0,True,-2.815621985332853e-17,95,0.2,278.0,95,556,232,0.6391282241023746,0.21476452209736413,0.16462331831650334
5,5,5566.427272727273,158,True,0.13751682702864348,0.6303407329431284,11750,0,True,0.8999991000009001,99,0.2,298.5,110,543,266,0.4318138440608024,0.5583537209669608,0.14308038835844886
0,0,2618.262626262627,353,False,0.14516929975055504,0.5000100000000001,0,0,False,-1.9013085235786758e-17,99,0.2,0.06,99,3,317,0.18572584452369367,0.479481450607121,0.0013756463772480075
1,1,8915.370689655172,216,True,0.4578445602856343,0.5000100000000001,31591,0,True,0.7413790236782716,86,0.2,45.0,116,444,235,0.3995298828660466,0.4841922772017265,0.06571987393726604
2,2,6971.330097087379,167,True,0.2819865699809224,0.9612717127600618,2233,0,True,-2.395229372950231e-17,103,0.2,109.66666666666669,103,329,166,0.5300300880534902,0.07021296505077758,0.13747898802976574
0,0,7420.420560747663,442,True,0.2711561903003247,0.7468075337732231,44514,0,True,-2.6633929689191027e-17,107,0.2,73.3,107,733,411,0.5570875761276521,0.4953964485610204,0.13348115896847831
1,1,5501.11475409836,397,True,0.16574187943944332,0.5132759290037506,34741,0,True,0.8852451302114449,54,0.2,164.88888888888889,61,978,343,0.6663666868760038,0.5340369013353929,0.15653790211079024
2,2,6867.6625,115,True,0.4148359877877105,0.5221565510302884,14378,0,True,0.4019885998192183,23,0.2,230.4,80,763,100,0.21568874913318767,0.2385095059681359,0.1986405552814843
3,3,9088.90909090909,426,True,0.05118727154579993,0.8066855272775678,13776,0,True,-2.8001089165431424e-18,55,0.2,74.0,55,666,351,0.5280026903276877,0.6083487588052356,0.043424044855149724
0,0,962.3648648648648,96,True,0.2631122969062267,0.6477436036808283,1664,0,True,6.187238475195766e-18,74,0.2,7.105263157894738,74,135,287,0.2515668763106916,0.44826246276781656,0.02043091870338032
1,1,2664.304347826087,91,True,0.11088187640441656,0.5000100000000001,8438,0,False,0.927534951885824,64,0.2,3.1,69,124,138,0.5120759304269205,0.1620705336275558,0.008601445932055186
2,2,3181.555555555556,350,True,0.3077271364946917,0.7977799316138857,4019,0,True,2.904776911022978e-18,54,0.2,102.66666666666669,54,616,446,0.3093153420005437,0.4258109897575964,0.09451508951941222
3,3,11456.270270270272,93,True,0.2069543190386685,0.8474303225958729,1686,0,True,6.187238475195766e-18,74,0.2,207.0,74,414,470,0.6564036248181578,0.007666394951130028,0.1396083780785546
4,4,5438.235294117647,314,True,0.2829805202064028,0.8300614677757231,5085,0,True,7.327274630227511e-18,68,0.2,360.0,68,1080,451,0.6064355463355442,0.31849194120295865,0.1670677811457366
5,5,9060.583333333334,742,True,0.200078766383832,0.6361668511087617,15496,0,True,-2.400887038702664e-18,84,0.2,212.2,84,1061,444,0.6994995966173352,0.3599220358096049,0.08128132294200002
6,6,9712.290909090909,243,True,0.2759402627972197,0.5000100000000001,3982,0,True,-2.8001089165431424e-18,55,0.2,220.66666666666663,55,662,154,0.5629321739021599,0.5507153838231517,0.07192773645824252
0,0,2023.436170212766,684,True,0.4323101264326993,0.5540771206858173,85763,0,True,-9.586158298486872e-18,94,0.2,75.21428571428571,94,1053,392,0.6393013273745305,0.6039985892208165,0.13938525672664873
1,1,7974.407766990291,492,False,0.4123672469119267,0.5000100000000001,55599,0,False,-2.395229372950231e-17,103,0.2,13.24,103,662,443,0.23180207564110325,0.60193907184524,0.012097054647848273
2,2,6122.901960784314,252,True,0.460316807753197,0.8840213553378973,0,0,True,0.568627319162241,29,0.2,132.71428571428572,51,539,270,0.022999674866327226,0.057755198071768266,0.0969503183269883
0,0,2118.8888888888887,388,True,0.18551193144104974,0.8805179590251063,98640,0,True,-2.091439375936544e-18,90,0.2,12.454545454545455,90,548,368,0.4441503023549427,0.4635162229858452,0.02899860870311495
1,1,2656.7741935483873,630,True,0.25946609981119506,0.5000100000000001,112100,0,True,1.958684118983235e-18,93,0.2,22.05405405405405,93,816,402,0.6549125828794928,0.3027350754961433,0.02394924776122369
2,2,9881.23595505618,340,True,0.30822946464599177,0.5000100000000001,34506,0,True,0.8314601808242625,74,0.2,113.1,89,649,404,0.6057915519652657,0.6724995325210107,0.0723599725685874
3,3,5971.3943661971825,251,True,0.2970054405136907,0.5419184960792629,8655,0,True,-5.040862610122796e-18,71,0.2,270.6666666666667,71,812,327,0.658615310787781,0.4500361214887985,0.13931888707707638
4,4,9015.982142857143,92,True,0.28411808636548325,0.5000100000000001,108250,0,False,0.2990524712986257,10,0.2,238.16,56,3229,192,0.14646354301144482,0.04267478438221791,0.10616383860796004
0,0,7282.342105263157,25,True,0.08046659735706223,0.5529528107969448,50214,4,False,0.4114317885085597,15,0.2,22.06,76,297,194,0.17383318183022994,0.12296843042569408,0.10979940345124507
1,1,7019.292307692308,112,True,0.21781905182584327,0.5000100000000001,363586,0,True,0.4580017512373351,22,0.2,128.75438596491227,65,2572,580,0.28221430512635715,0.6900072985992565,0.11679130470972028
2,2,9227.674074074072,20,True,0.20088953168774928,0.5000100000000001,282791,0,False,0.4826049532600678,48,0.2,11.42,135,397,121,0.2794047074643345,0.507737893411445,0.009257464396140436
3,3,6374.125,51,True,0.15119370460988396,0.6150909369507244,2098,0,True,0.0,64,0.2,155.0,64,310,336,0.6269918612856937,0.357978432396557,0.09497076388499157
4,4,3362.0222222222224,25,True,0.2791134139484707,0.6894103898925809,2470,0,True,-2.091439375936544e-18,90,0.2,249.0,90,498,214,0.4310760369263206,0.3773350292633062,0.12827171998069273
5,5,5856.125,39,True,0.2629923807843853,0.5386258853896055,54745,0,False,0.2942677001588872,8,0.2,19.2,56,593,299,0.02525820500578395,0.6817392150801506,0.00816904205499891
6,6,3095.109375,53,True,0.060519186531851614,0.599916209523732,19130,0,True,0.907985465432558,57,0.2,451.75,64,1301,559,0.2948736628496814,0.4325487508247389,0.14226787887116807
7,7,7692.033333333334,56,True,0.07513506027803403,0.5780218960039718,2822,0,True,0.0,60,0.2,267.0,60,534,497,0.6878811403481812,0.2929172990331058,0.07408235950577806
8,8,6806.762376237623,41,True,0.2716863383293613,0.700745558876026,2352,0,True,-3.155303597261386e-17,101,0.2,129.0,101,258,246,0.5952039787146794,0.6890592875828936,0.033783428901845484
9,9,4317.338235294118,52,True,0.09911669032283447,0.5000100000000001,8330576,0,False,0.44969954408974894,38,0.2,797.74,136,30596,353,0.13633606947785615,0.08369078367562338,0.1716153313441891
10,10,9269.555555555555,28,True,0.13079275345300556,0.5000100000000001,23354,0,True,-2.091439375936544e-18,90,0.2,813.0,90,1626,257,0.6464528712062094,0.4843228027335506,0.1639050808250235
11,11,7406.235294117647,20,True,0.14222829307239535,0.5590210388135227,131117,0,False,0.29003511263774195,8,0.2,49.86,68,2320,109,0.08550670139326234,0.07741245806693936,0.009643204161947416
12,12,9924.836363636363,26,True,0.2600441252663229,0.5000100000000001,6792,0,True,-2.8001089165431424e-18,55,0.2,602.0,55,1204,139,0.4615202512712516,0.5593473764842388,0.11416982294884633
13,13,6583.5376344086035,10,True,0.2826935680755056,0.7089786169021371,7056,0,True,0.7634405374879173,71,0.2,470.5,93,1104,131,0.1451272557163236,0.4516486159427235,0.08725977850100383
14,14,2592.23595505618,27,True,0.07510907517326887,0.8552711653854441,8554,0,True,-2.1387020508882717e-18,89,0.2,702.0,89,1404,517,0.3439762197816835,0.5652172251895077,0.12035486153223705
15,15,3148.980582524272,24,True,0.09938440579098916,0.5000100000000001,23776,0,True,-2.395229372950231e-17,103,0.2,913.0,103,1826,302,0.6340342541738777,0.5108664021058932,0.13816466852033926
16,16,1777.9035087719299,55,True,0.17318339897410154,0.5000100000000001,14282,0,True,-1.8249401756787015e-17,114,0.2,580.0,114,1160,383,0.683452695435601,0.465969770271337,0.0872229522665605
17,17,3702.6794871794873,74,True,0.060846071126381136,0.5000100000000001,3986712,0,True,0.5750783665488216,33,0.2,776.7647058823529,78,24630,547,0.27865136179005073,0.23133364780684715,0.09818379061629744
18,18,9071.681318681318,39,True,0.2921096236085973,0.5000100000000001,1599159,0,False,0.2336447459941868,9,0.2,337.78,91,16428,503,0.1296393047173548,0.0805209787324732,0.03965607955949185
19,19,806.5196850393701,68,True,0.2144795011266769,0.5000100000000001,6905,0,True,-3.150968865723728e-18,127,0.2,24.66666666666667,127,148,386,0.5833489660590209,0.6332060698391133,0.0027911850314282123
20,20,1471.7590361445782,64,True,0.23064896556988426,0.5000100000000001,21980,0,True,0.5922279979660839,40,0.2,908.0,83,6513,407,0.03358868701084175,0.5015233770506239,0.0940488043961716
0,0,5113.438596491228,36,True,0.16996648126859765,0.7895028084697278,709,0,True,7.821172181480152e-18,57,0.2,6.111111111111112,57,55,304,0.5795604240750301,0.5402232664352448,0.015592877776031487
1,1,9277.55303030303,44,True,0.15407033445438195,0.6275572849350377,3636,0,True,0.7305663252735893,92,0.2,67.5,132,142,460,0.2884416149218022,0.3198902491483088,0.06575079959436984
2,2,6976.837209302325,34,True,0.2583277791631559,0.5000100000000001,7818,0,False,0.4681220709538097,49,0.2,1.8,129,55,597,0.1521678385041942,0.07049457034579314,0.001811171756794039
3,3,9046.290076335878,15,True,0.28062496948941457,0.6822299810386087,208,0,True,0.7633584560454452,100,0.2,84.0,131,125,189,0.05921170583406444,0.4484325826103336,0.04667541963674426
4,4,598.7588652482268,18,True,0.1856705619618943,0.5000100000000001,1946,0,True,0.0,141,0.2,240.0,141,480,535,0.6229171345899478,0.0888595335635161,0.08519847443561432
5,5,9520.507042253521,23,True,0.2781082548744945,0.5000100000000001,848224,0,False,0.3129590907347154,16,0.2,327.74,71,6961,271,0.16480777786350287,0.5823906437841776,0.11161745989362992
6,6,7560.715909090909,26,True,0.06625504436351423,0.8192783754935377,3140,0,True,8.750340364197316e-18,88,0.2,278.0,88,556,159,0.6512300298287322,0.301084775625877,0.09072124166818156
7,7,1025.5867768595042,23,True,0.2534576229124991,0.5000100000000001,320,0,True,-1.3884837602693267e-17,121,0.2,113.0,121,226,457,0.1320344869034198,0.14608556335388528,0.029502123889197325
