,Unnamed: 0,average_minter_speed,beacon_num_trans_threshold,beacon_shout,broadcast_percentage_selection,decision_thres,dspend_all,dspend_main,failed,gini,loser_nodes,majority_threshold,mean_num_transactions,num_minters,num_orphan_transactions,num_users,perc_evil_minters,perc_evil_users,transaction_volume
0,0,1024.0112016293276,128,True,0.17252525972487606,0.5544746304715061,38572,0,True,3.59780214114096e-17,982,0.2,75.83333333333333,982,455,442,0.4549101275625263,0.4670696467161549,0.13418941422049308
1,1,962.9686274509804,101,True,0.15623835595885222,0.8463833076375418,2174,0,True,0.0,510,0.2,522.0,510,1044,2037,0.24141530312535706,0.03842807704983013,0.18300197504722895
2,2,977.4899713467047,479,True,0.2324658318540181,0.5000100000000001,2764,0,True,3.5605690346893836e-17,349,0.2,469.5,349,1878,1541,0.10679259957095544,0.2316197036620829,0.11071460989359656
3,3,953.7383720930233,486,True,0.2406159454190073,0.5000100000000001,7087,0,True,3.6648261644318015e-17,172,0.2,1086.0,172,3258,1752,0.18030129262640215,0.5816001162713774,0.1576564219198533
4,4,1033.9571663920922,410,True,0.14438806314685027,0.7412986530655329,34065,0,True,-4.708178000148751e-17,607,0.2,428.0,607,1712,1326,0.4016187414904953,0.1291427218585603,0.05122556524296238
5,5,1009.5757575757576,435,True,0.06185914266286914,0.7300335724505537,478,0,True,-1.9013085235786758e-17,99,0.2,1276.0,99,2552,2537,0.07585480559739,0.1881055941375,0.11407012269373648
6,6,898.0447761194031,49,True,0.2608886816740487,0.7888326418664751,120,0,True,7.547631519307644e-18,67,0.2,1984.0,67,3968,557,0.015294734232264328,0.2315052151573104,0.17153017692566694
7,7,948.2162162162165,12,True,0.05483094030929871,0.5000100000000001,190,0,True,3.0936192375978837e-18,37,0.2,1557.0,37,3114,1189,0.01512189291833774,0.004015099651303799,0.11246723250977622
8,8,976.310975609756,912,True,0.15014698766623952,0.5000100000000001,11277,0,True,-4.0310907662310546e-17,328,0.2,738.25,328,2953,2495,0.21718252923127498,0.15346215235647745,0.04882792743146733
9,9,1018.056886227545,399,True,0.1876187936122401,0.5000100000000001,16996,0,True,0.0,334,0.2,3244.0,334,6488,2424,0.2873628092654701,0.4737625416116414,0.16484536484188633
10,10,940.786046511628,66,True,0.10427776982211816,0.5000100000000001,16766,0,True,0.0,215,0.2,2223.0,215,4446,404,0.5508686866269557,0.5230332115781701,0.11479404784938715
11,11,964.711743772242,636,True,0.2195437839432538,0.7285885188455445,45023,0,True,0.0,562,0.2,1486.333333333333,562,4459,1834,0.2764167718497137,0.16997715139584074,0.06838634795053411
12,12,968.8273684210526,563,True,0.280169238268483,0.5000100000000001,10244,0,True,3.8442625506411246e-17,475,0.2,3699.0,475,7398,1483,0.0763179481072949,0.4868413808763464,0.15679719667535172
13,13,968.8214285714287,127,True,0.1247034231789625,0.5000100000000001,23454,0,True,0.0,560,0.2,1146.0,560,2292,1445,0.504750448629399,0.5689640537956341,0.04496463601650067
14,14,1050.1517509727626,705,True,0.25945265384222843,0.5000100000000001,51800,0,True,0.0,257,0.2,5145.0,257,10290,1456,0.4840418590439988,0.30090817490372945,0.1857062136359388
15,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
16,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
17,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
18,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
19,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
20,2,963.9022556390976,279,True,0.19483177536209775,0.9870936156283382,1967,0,True,-6.129245138139548e-17,133,0.2,557.3333333333334,133,1672,912,0.22270493954979134,0.2262998684683266,0.1737924157374474
21,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
22,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
23,2,963.9022556390976,279,True,0.19483177536209775,0.9870936156283382,1967,0,True,-6.129245138139548e-17,133,0.2,557.3333333333334,133,1672,912,0.22270493954979134,0.2262998684683266,0.1737924157374474
24,3,1056.377358490566,20,True,0.2655422795375881,0.5000100000000001,960,0,True,0.0,477,0.2,82.0,477,164,967,0.26927043098308096,0.074002807349466,0.016878988826454246
25,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
26,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
27,2,963.9022556390976,279,True,0.19483177536209775,0.9870936156283382,1967,0,True,-6.129245138139548e-17,133,0.2,557.3333333333334,133,1672,912,0.22270493954979134,0.2262998684683266,0.1737924157374474
28,3,1056.377358490566,20,True,0.2655422795375881,0.5000100000000001,960,0,True,0.0,477,0.2,82.0,477,164,967,0.26927043098308096,0.074002807349466,0.016878988826454246
29,4,1012.1148648648648,98,True,0.11034879109452396,0.5855736752634354,1626,0,True,-9.899581560313223e-17,148,0.2,625.0,148,1250,235,0.2571968575241909,0.0825413556821549,0.13487718802998508
30,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
31,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
32,2,963.9022556390976,279,True,0.19483177536209775,0.9870936156283382,1967,0,True,-6.129245138139548e-17,133,0.2,557.3333333333334,133,1672,912,0.22270493954979134,0.2262998684683266,0.1737924157374474
33,3,1056.377358490566,20,True,0.2655422795375881,0.5000100000000001,960,0,True,0.0,477,0.2,82.0,477,164,967,0.26927043098308096,0.074002807349466,0.016878988826454246
34,4,1012.1148648648648,98,True,0.11034879109452396,0.5855736752634354,1626,0,True,-9.899581560313223e-17,148,0.2,625.0,148,1250,235,0.2571968575241909,0.0825413556821549,0.13487718802998508
35,5,994.2826666666666,151,True,0.2988737149136721,0.6973490834698786,5773,0,True,0.0,375,0.2,26.642857142857146,375,373,1347,0.20113190419929985,0.0019247009894748808,0.004506456270353865
36,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
37,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
38,2,963.9022556390976,279,True,0.19483177536209775,0.9870936156283382,1967,0,True,-6.129245138139548e-17,133,0.2,557.3333333333334,133,1672,912,0.22270493954979134,0.2262998684683266,0.1737924157374474
39,3,1056.377358490566,20,True,0.2655422795375881,0.5000100000000001,960,0,True,0.0,477,0.2,82.0,477,164,967,0.26927043098308096,0.074002807349466,0.016878988826454246
40,4,1012.1148648648648,98,True,0.11034879109452396,0.5855736752634354,1626,0,True,-9.899581560313223e-17,148,0.2,625.0,148,1250,235,0.2571968575241909,0.0825413556821549,0.13487718802998508
41,5,994.2826666666666,151,True,0.2988737149136721,0.6973490834698786,5773,0,True,0.0,375,0.2,26.642857142857146,375,373,1347,0.20113190419929985,0.0019247009894748808,0.004506456270353865
42,6,992.7164179104477,229,True,0.06074892725798296,0.5000100000000001,14838,0,True,-7.886504771194927e-17,469,0.2,1246.0,469,2492,984,0.4019515225338547,0.34180734784008776,0.18239094600323325
43,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
44,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
45,2,963.9022556390976,279,True,0.19483177536209775,0.9870936156283382,1967,0,True,-6.129245138139548e-17,133,0.2,557.3333333333334,133,1672,912,0.22270493954979134,0.2262998684683266,0.1737924157374474
46,3,1056.377358490566,20,True,0.2655422795375881,0.5000100000000001,960,0,True,0.0,477,0.2,82.0,477,164,967,0.26927043098308096,0.074002807349466,0.016878988826454246
47,4,1012.1148648648648,98,True,0.11034879109452396,0.5855736752634354,1626,0,True,-9.899581560313223e-17,148,0.2,625.0,148,1250,235,0.2571968575241909,0.0825413556821549,0.13487718802998508
48,5,994.2826666666666,151,True,0.2988737149136721,0.6973490834698786,5773,0,True,0.0,375,0.2,26.642857142857146,375,373,1347,0.20113190419929985,0.0019247009894748808,0.004506456270353865
49,6,992.7164179104477,229,True,0.06074892725798296,0.5000100000000001,14838,0,True,-7.886504771194927e-17,469,0.2,1246.0,469,2492,984,0.4019515225338547,0.34180734784008776,0.18239094600323325
50,7,957.8047722342732,450,True,0.232965128933024,0.6175546349680415,16810,0,True,0.0,461,0.2,861.3333333333335,461,2584,1372,0.2396150505720457,0.5904243951620558,0.09913943066418633
51,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
52,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
53,2,963.9022556390976,279,True,0.19483177536209775,0.9870936156283382,1967,0,True,-6.129245138139548e-17,133,0.2,557.3333333333334,133,1672,912,0.22270493954979134,0.2262998684683266,0.1737924157374474
54,3,1056.377358490566,20,True,0.2655422795375881,0.5000100000000001,960,0,True,0.0,477,0.2,82.0,477,164,967,0.26927043098308096,0.074002807349466,0.016878988826454246
55,4,1012.1148648648648,98,True,0.11034879109452396,0.5855736752634354,1626,0,True,-9.899581560313223e-17,148,0.2,625.0,148,1250,235,0.2571968575241909,0.0825413556821549,0.13487718802998508
56,5,994.2826666666666,151,True,0.2988737149136721,0.6973490834698786,5773,0,True,0.0,375,0.2,26.642857142857146,375,373,1347,0.20113190419929985,0.0019247009894748808,0.004506456270353865
57,6,992.7164179104477,229,True,0.06074892725798296,0.5000100000000001,14838,0,True,-7.886504771194927e-17,469,0.2,1246.0,469,2492,984,0.4019515225338547,0.34180734784008776,0.18239094600323325
58,7,957.8047722342732,450,True,0.232965128933024,0.6175546349680415,16810,0,True,0.0,461,0.2,861.3333333333335,461,2584,1372,0.2396150505720457,0.5904243951620558,0.09913943066418633
59,8,1002.8818897637796,136,True,0.054548699905039764,0.6033016899710315,17578,0,True,-2.987585294908424e-17,381,0.2,1862.0,381,3724,1010,0.2830710927979568,0.17014660904566198,0.18943294674498395
60,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
61,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
62,2,963.9022556390976,279,True,0.19483177536209775,0.9870936156283382,1967,0,True,-6.129245138139548e-17,133,0.2,557.3333333333334,133,1672,912,0.22270493954979134,0.2262998684683266,0.1737924157374474
63,3,1056.377358490566,20,True,0.2655422795375881,0.5000100000000001,960,0,True,0.0,477,0.2,82.0,477,164,967,0.26927043098308096,0.074002807349466,0.016878988826454246
64,4,1012.1148648648648,98,True,0.11034879109452396,0.5855736752634354,1626,0,True,-9.899581560313223e-17,148,0.2,625.0,148,1250,235,0.2571968575241909,0.0825413556821549,0.13487718802998508
65,5,994.2826666666666,151,True,0.2988737149136721,0.6973490834698786,5773,0,True,0.0,375,0.2,26.642857142857146,375,373,1347,0.20113190419929985,0.0019247009894748808,0.004506456270353865
66,6,992.7164179104477,229,True,0.06074892725798296,0.5000100000000001,14838,0,True,-7.886504771194927e-17,469,0.2,1246.0,469,2492,984,0.4019515225338547,0.34180734784008776,0.18239094600323325
67,7,957.8047722342732,450,True,0.232965128933024,0.6175546349680415,16810,0,True,0.0,461,0.2,861.3333333333335,461,2584,1372,0.2396150505720457,0.5904243951620558,0.09913943066418633
68,8,1002.8818897637796,136,True,0.054548699905039764,0.6033016899710315,17578,0,True,-2.987585294908424e-17,381,0.2,1862.0,381,3724,1010,0.2830710927979568,0.17014660904566198,0.18943294674498395
69,9,970.375,379,True,0.1502136587962144,0.5000100000000001,5550,0,True,0.0,144,0.2,1192.0,144,2384,1121,0.4053590266158564,0.007354935248370499,0.10390178265036697
70,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
71,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
72,2,963.9022556390976,279,True,0.19483177536209775,0.9870936156283382,1967,0,True,-6.129245138139548e-17,133,0.2,557.3333333333334,133,1672,912,0.22270493954979134,0.2262998684683266,0.1737924157374474
73,3,1056.377358490566,20,True,0.2655422795375881,0.5000100000000001,960,0,True,0.0,477,0.2,82.0,477,164,967,0.26927043098308096,0.074002807349466,0.016878988826454246
74,4,1012.1148648648648,98,True,0.11034879109452396,0.5855736752634354,1626,0,True,-9.899581560313223e-17,148,0.2,625.0,148,1250,235,0.2571968575241909,0.0825413556821549,0.13487718802998508
75,5,994.2826666666666,151,True,0.2988737149136721,0.6973490834698786,5773,0,True,0.0,375,0.2,26.642857142857146,375,373,1347,0.20113190419929985,0.0019247009894748808,0.004506456270353865
76,6,992.7164179104477,229,True,0.06074892725798296,0.5000100000000001,14838,0,True,-7.886504771194927e-17,469,0.2,1246.0,469,2492,984,0.4019515225338547,0.34180734784008776,0.18239094600323325
77,7,957.8047722342732,450,True,0.232965128933024,0.6175546349680415,16810,0,True,0.0,461,0.2,861.3333333333335,461,2584,1372,0.2396150505720457,0.5904243951620558,0.09913943066418633
78,8,1002.8818897637796,136,True,0.054548699905039764,0.6033016899710315,17578,0,True,-2.987585294908424e-17,381,0.2,1862.0,381,3724,1010,0.2830710927979568,0.17014660904566198,0.18943294674498395
79,9,970.375,379,True,0.1502136587962144,0.5000100000000001,5550,0,True,0.0,144,0.2,1192.0,144,2384,1121,0.4053590266158564,0.007354935248370499,0.10390178265036697
80,10,990.4855072463768,10,True,0.2889975538131922,0.7216864823243565,1642,0,True,0.0,138,0.2,1049.0,138,2098,206,0.16854110153016474,0.21643834054035896,0.0856797371357157
81,0,1045.745283018868,70,True,0.1231277491812731,0.8402778075138164,2586,0,True,-4.8246803688390195e-17,212,0.2,45.66666666666666,212,274,315,0.2960487618095585,0.3079465938314325,0.1008076342137026
82,1,963.2651162790696,173,True,0.10002802072113373,0.5000100000000001,8356,0,True,0.0,215,0.2,371.33333333333326,215,1114,1278,0.4529754435175768,0.5736355911533637,0.19166131086643584
